FileID,,T20P58300100002
TestTime,,2018/03/12 00:40
WO,,T13P57400500
Operator,,0
MaximumBin,,256
Specification,,95.C2016.NMC100Z.tsf
SpecRemark,,
FileName,,T20P58300100002.csv
ProductName,,
DeviceNumber,,95.c2016.nmc100z
LOT_ID,,T20P58300100002
ComponentNo,,T20P58300100002
Customer,,
Class,,
OrderNumber,,
Temperature,,
Humidity,,
Remark1,,
Remark2,,
Remark3,,3.80.238
Remark4,,
EQP_ID,,P5PBW003
Recipe_Name,,95.C2016.NMC100Z.tsf
QTY,,1080
SideBin,,259
NGBin,,211
ResortBin,,0
TryLot,,No
CORREL1,,0
CORREL2,,0
SUMITEM,Bin,BIN_CODE,BIN_GRADE,CONT1,CONT2,CONT3,CONT4,TPOLAR,SPEC1_x,SPEC1_y,SPEC1_WLP,LOP1,VF1,VF2,VF3,VF4,VF5,VR1,ARI1
MAX,253,0,0,0,0,0,0,0,0.3348,0.358,450.0382,339.2706,3.3984,2.38,2.3789,3.2386,2.3762,0.622,0.089
MIN,29,0,0,0,0,0,0,0,0.312,0.3138,443.7567,24.0728,2.6035,2.3258,2.3241,2.3075,2.248,0.536,0.0003
AVG,79.3630,0,0,0,0,0,0,0,0.3219,0.3333,445.9886,308.8152,3.2454,2.3612,2.3615,3.082,2.2979,0.5558,0.0636
STD,36.5636,0,0,0,0,0,0,0,0.0041,0.0077,1.0923,46.6966,0.0841,0.0054,0.0058,0.0707,0.0161,0.0123,0.0136
NG,0,0,0,0,0,0,0,0,0,,0,0,206,1,0,0,0,4,0
Cond_NG,0,0,0,0,0,0,0,0,19,,0,239,1,0,0,0,0,0,0


map data
PosX,PosY,Bin,TEST,BIN_CODE,BIN_GRADE,CONT1,CONT2,CONT3,CONT4,TPOLAR,SPEC1_x,SPEC1_y,SPEC1_WLP,LOP1,VF1,VF2,VF3,VF4,VF5,VR1,ARI1
5,3,80,114,C0001U6B,1,0,0,0,0,0,0.3214,0.3341,447.33,333.96,3.2866,2.3585,2.3557,3.1115,2.2886,0.5479,0.0671
6,3,59,115,B0001U6B,1,0,0,0,0,0,0.3173,0.3239,445.32,325.66,3.3067,2.3577,2.3534,3.1292,2.2848,0.546,0.0687
7,3,59,116,B0001U6B,1,0,0,0,0,0,0.3198,0.331,447.13,332.79,3.2872,2.3589,2.3559,3.1137,2.2907,0.5488,0.0652
8,3,80,117,C0001U6B,1,0,0,0,0,0,0.3222,0.3343,446.45,331.44,3.3129,2.3496,2.3475,3.1387,2.2791,0.5515,0.0684
9,3,80,118,C0001U6B,1,0,0,0,0,0,0.323,0.3364,446.75,332.03,3.3153,2.3521,2.3498,3.1385,2.279,0.547,0.0708
10,3,59,119,B0001U6B,1,0,0,0,0,0,0.3185,0.3258,444.47,324.8,3.3078,2.3547,2.3525,3.1348,2.2822,0.5525,0.0703
11,3,250,120,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6211,0
12,3,80,121,C0001U6B,1,0,0,0,0,0,0.3206,0.3313,446.15,329.25,3.3273,2.3597,2.3572,3.1503,2.2912,0.5497,0.0661
13,3,80,122,C0001U6B,1,0,0,0,0,0,0.3212,0.3314,445.71,330.21,3.3141,2.3533,2.3511,3.1377,2.2784,0.547,0.0728
14,3,59,123,B0001U6B,1,0,0,0,0,0,0.3193,0.3261,443.96,324.48,3.3034,2.3618,2.3592,3.1274,2.288,0.5451,0.0713
15,3,80,124,C0001U6B,1,0,0,0,0,0,0.3223,0.3321,444.24,326.9,3.3088,2.3545,2.3524,3.1331,2.277,0.5451,0.0754
16,3,249,125,NotG-Bin,3,0,0,0,0,1,0,0,0,0,2.4179,2.3643,2.3594,2.8825,2.3063,0.5753,0.0531
17,3,59,126,B0001U6B,1,0,0,0,0,0,0.3195,0.329,445.98,320.02,3.3102,2.3614,2.3626,3.1354,2.2904,0.546,0.0722
18,3,59,127,B0001U6B,1,0,0,0,0,0,0.3202,0.3305,446.14,324.97,3.3025,2.3624,2.3637,3.1291,2.2921,0.5488,0.0716
19,3,59,128,B0001U6B,1,0,0,0,0,0,0.3188,0.3263,444.14,327.99,3.2339,2.3667,2.3679,3.0722,2.2959,0.5525,0.072
20,3,80,129,C0001U6B,1,0,0,0,0,0,0.3207,0.3302,444.61,330.44,3.2469,2.3638,2.3652,3.0833,2.2938,0.5506,0.0714
21,3,59,130,B0001U6B,1,0,0,0,0,0,0.3191,0.3306,447.5,332.54,3.238,2.3508,2.3521,3.0732,2.2806,0.5506,0.0714
22,3,59,131,B0001U6B,1,0,0,0,0,0,0.316,0.3211,444.39,328.35,3.236,2.3621,2.3634,3.0719,2.2918,0.5497,0.0716
23,3,59,132,B0001U6B,1,0,0,0,0,0,0.3176,0.325,445.55,324.46,3.2933,2.363,2.3643,3.1219,2.2916,0.5451,0.0726
24,3,38,133,A0001U6B,1,0,0,0,0,0,0.3154,0.3207,445.44,322.67,3.2925,2.3644,2.3656,3.1214,2.2932,0.546,0.0725
25,3,59,134,B0001U6B,1,0,0,0,0,0,0.319,0.3274,444.88,329.05,3.246,2.3626,2.364,3.0813,2.2918,0.5497,0.0722
26,3,80,135,C0001U6B,1,0,0,0,0,0,0.3209,0.333,446.88,333.58,3.242,2.3543,2.3556,3.0759,2.2845,0.5506,0.0711
27,3,59,136,B0001U6B,1,0,0,0,0,0,0.3194,0.3287,445.65,331.44,3.2401,2.3595,2.3608,3.0765,2.2893,0.5506,0.0714
28,3,59,137,B0001U6B,1,0,0,0,0,0,0.3196,0.3298,446.2,332.17,3.2429,2.3557,2.3569,3.0771,2.2828,0.547,0.0742
29,3,59,138,B0001U6B,1,0,0,0,0,0,0.3188,0.3292,447.29,324.34,3.2988,2.3553,2.3565,3.1244,2.2842,0.5451,0.0723
30,3,59,139,B0001U6B,1,0,0,0,0,0,0.3193,0.3301,447.29,323.9,3.2991,2.3553,2.3565,3.1251,2.2838,0.5442,0.0726
31,3,59,140,B0001U6B,1,0,0,0,0,0,0.3185,0.3285,447.19,325.34,3.2982,2.3557,2.3569,3.1244,2.2855,0.5451,0.0714
32,3,59,141,B0001U6B,1,0,0,0,0,0,0.3196,0.3293,446.37,325.01,3.3048,2.3595,2.3608,3.1308,2.289,0.546,0.0717
33,3,80,142,C0001U6B,1,0,0,0,0,0,0.3228,0.3363,447.34,327.77,3.2994,2.3556,2.3566,3.1253,2.2851,0.5451,0.0716
34,3,59,143,B0001U6B,1,0,0,0,0,0,0.3181,0.3259,445.16,326.32,3.2879,2.3652,2.3664,3.1172,2.2939,0.547,0.0725
35,3,80,144,C0001U6B,1,0,0,0,0,0,0.321,0.3325,446.76,325.92,3.2994,2.358,2.3592,3.1261,2.2874,0.5451,0.0719
0,4,59,145,B0001U6B,1,0,0,0,0,0,0.3171,0.3247,446.46,324.47,3.2594,2.3576,2.3543,3.0889,2.2884,0.5488,0.0659
1,4,59,146,B0001U6B,1,0,0,0,0,0,0.3183,0.3265,445.65,330.27,3.2743,2.3635,2.3605,3.1029,2.2939,0.5488,0.0665
2,4,80,147,C0001U6B,1,0,0,0,0,0,0.3216,0.3347,447.2,335.89,3.2859,2.3609,2.3586,3.1125,2.2942,0.5506,0.0644
3,4,80,148,C0001U6B,1,0,0,0,0,0,0.3216,0.3346,447.09,335.48,3.2701,2.3583,2.3559,3.1006,2.2929,0.5525,0.063
4,4,80,149,C0001U6B,1,0,0,0,0,0,0.3209,0.3326,446.87,332.17,3.2709,2.3571,2.3536,3.0992,2.2883,0.5506,0.0653
5,4,59,150,B0001U6B,1,0,0,0,0,0,0.3177,0.3276,447.21,333.17,3.2735,2.36,2.3572,3.1021,2.2927,0.5525,0.0645
6,4,59,151,B0001U6B,1,0,0,0,0,0,0.3197,0.3305,446.85,332.48,3.2933,2.3612,2.3582,3.1186,2.2929,0.5497,0.0653
7,4,80,152,C0001U6B,1,0,0,0,0,0,0.3216,0.3344,447.1,333.71,3.2921,2.3597,2.3566,3.1168,2.2901,0.5488,0.0665
8,4,77,153,C0001U5B,1,0,0,0,0,0,0.3219,0.3348,447.24,303.32,3.2801,2.3591,2.356,3.1086,2.2794,0.536,0.0766
9,4,80,154,C0001U6B,1,0,0,0,0,0,0.3222,0.3345,446.6,333.38,3.2802,2.3605,2.3572,3.1071,2.2912,0.5479,0.0661
10,4,59,155,B0001U6B,1,0,0,0,0,0,0.3176,0.326,446.74,328.25,3.2623,2.3582,2.3551,3.0923,2.2898,0.5506,0.0653
11,4,59,156,B0001U6B,1,0,0,0,0,0,0.32,0.33,446.76,326.89,3.264,2.3539,2.3501,3.0922,2.2828,0.547,0.0673
12,4,80,157,C0001U6B,1,0,0,0,0,0,0.3205,0.3313,446.79,325.55,3.2605,2.3536,2.3498,3.0903,2.2845,0.5497,0.0653
13,4,59,158,B0001U6B,1,0,0,0,0,0,0.3196,0.3304,446.97,329.54,3.2643,2.3577,2.3545,3.0945,2.2904,0.5534,0.0641
14,4,80,159,C0001U6B,1,0,0,0,0,0,0.3213,0.334,447.37,335.76,3.285,2.3592,2.3569,3.1119,2.2922,0.5497,0.0647
15,4,59,160,B0001U6B,1,0,0,0,0,0,0.3199,0.3297,446.11,329.73,3.2607,2.3603,2.3576,3.0907,2.2915,0.5488,0.0661
16,4,59,161,B0001U6B,1,0,0,0,0,0,0.3171,0.3262,447.15,331.76,3.283,2.3586,2.3556,3.1115,2.2922,0.5515,0.0633
17,4,38,162,A0001U6B,1,0,0,0,0,0,0.3146,0.3219,447.17,327.68,3.2696,2.3553,2.3521,3.0976,2.2845,0.547,0.0676
18,4,59,163,B0001U6B,1,0,0,0,0,0,0.3171,0.3251,446.18,329.44,3.2675,2.3624,2.36,3.0972,2.2948,0.5497,0.0652
19,4,59,164,B0001U6B,1,0,0,0,0,0,0.3162,0.3219,444.77,327.53,3.2865,2.365,2.3614,3.1155,2.2973,0.5506,0.0641
20,4,80,165,C0001U6B,1,0,0,0,0,0,0.3207,0.3326,446.92,334.81,3.2889,2.3608,2.3586,3.1119,2.2867,0.5415,0.0719
21,4,80,166,C0001U6B,1,0,0,0,0,0,0.3207,0.3329,447.13,333.81,3.2907,2.3606,2.3574,3.1172,2.2938,0.5525,0.0636
22,4,80,167,C0001U6B,1,0,0,0,0,0,0.3215,0.3339,447.25,332.55,3.3307,2.353,2.3507,3.1541,2.2851,0.5506,0.0656
23,4,59,168,B0001U6B,1,0,0,0,0,0,0.3192,0.328,445.37,328.01,3.3275,2.3582,2.3562,3.1508,2.2857,0.5479,0.0705
24,4,80,169,C0001U6B,1,0,0,0,0,0,0.3223,0.3337,445.74,331.68,3.3152,2.3534,2.3513,3.1412,2.2825,0.5506,0.0688
25,4,250,170,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6202,0
26,4,59,171,B0001U6B,1,0,0,0,0,0,0.3202,0.3315,446.98,329.24,3.3232,2.3571,2.3547,3.1447,2.2871,0.5479,0.0676
27,4,80,172,C0001U6B,1,0,0,0,0,0,0.3223,0.3342,446.06,330.33,3.3092,2.3516,2.3496,3.1358,2.2813,0.5497,0.0684
28,4,59,173,B0001U6B,1,0,0,0,0,0,0.3163,0.3214,444.04,321.28,3.3274,2.3618,2.3588,3.1512,2.2913,0.5497,0.0674
29,4,59,174,B0001U6B,1,0,0,0,0,0,0.3193,0.3263,443.86,323.23,3.3087,2.363,2.3603,3.133,2.2918,0.5497,0.0685
30,4,80,175,C0001U6B,1,0,0,0,0,0,0.3209,0.3301,444.63,325.78,3.3054,2.3536,2.3516,3.1313,2.2791,0.5479,0.0725
31,4,77,176,C0001U5B,1,0,0,0,0,0,0.321,0.331,445.96,319.54,3.3006,2.3632,2.3643,3.1265,2.2922,0.546,0.072
32,4,59,177,B0001U6B,1,0,0,0,0,0,0.3205,0.3298,444.65,323.95,3.3032,2.3696,2.3707,3.1301,2.2994,0.546,0.0713
33,4,59,178,B0001U6B,1,0,0,0,0,0,0.316,0.3212,444.19,323.18,3.2356,2.3663,2.3675,3.073,2.2942,0.5506,0.0732
34,4,59,179,B0001U6B,1,0,0,0,0,0,0.3175,0.325,445.09,328.82,3.242,2.3637,2.3649,3.0781,2.2916,0.5497,0.0732
35,4,59,180,B0001U6B,1,0,0,0,0,0,0.3181,0.3268,446.04,329.33,3.2347,2.3557,2.3569,3.0712,2.2854,0.5506,0.0716
0,5,59,181,B0001U6B,1,0,0,0,0,0,0.3168,0.3224,444.29,327.76,3.2291,2.3634,2.3644,3.067,2.2935,0.5525,0.071
1,5,59,182,B0001U6B,1,0,0,0,0,0,0.3182,0.3252,444.28,329.14,3.226,2.3623,2.3635,3.0636,2.2893,0.5497,0.0742
2,5,59,183,B0001U6B,1,0,0,0,0,0,0.3197,0.3297,445.97,333.01,3.2446,2.3553,2.3563,3.0794,2.2867,0.5515,0.0696
3,5,80,184,C0001U6B,1,0,0,0,0,0,0.3228,0.3359,446.6,334.25,3.2468,2.3553,2.3563,3.0799,2.2816,0.547,0.0748
4,5,59,185,B0001U6B,1,0,0,0,0,0,0.32,0.3305,446.75,324.8,3.2946,2.3556,2.3568,3.1229,2.2866,0.547,0.0702
5,5,80,186,C0001U6B,1,0,0,0,0,0,0.3218,0.3345,447.27,325.92,3.2978,2.3565,2.3576,3.1238,2.2858,0.546,0.0717
6,5,59,187,B0001U6B,1,0,0,0,0,0,0.32,0.3313,447.14,327.64,3.2957,2.356,2.3572,3.1234,2.2869,0.546,0.0703
7,5,249,188,NotG-Bin,3,0,0,0,0,1,0,0,0,0,2.5904,2.367,2.3672,2.5095,2.3667,0.6211,0.0005
8,5,59,189,B0001U6B,1,0,0,0,0,0,0.3193,0.329,446.5,327.62,3.2946,2.3579,2.3591,3.1186,2.2817,0.5405,0.0774
9,5,59,190,B0001U6B,1,0,0,0,0,0,0.3193,0.3295,446.71,327.08,3.2959,2.358,2.3592,3.1237,2.289,0.547,0.0702
10,5,59,191,B0001U6B,1,0,0,0,0,0,0.3165,0.3238,446.62,322.51,3.3086,2.3603,2.3614,3.1349,2.2904,0.547,0.071
11,5,59,192,B0001U6B,1,0,0,0,0,0,0.3172,0.3261,447.19,321.43,3.2981,2.356,2.3572,3.125,2.2864,0.546,0.0708
12,5,59,193,B0001U6B,1,0,0,0,0,0,0.3183,0.3259,445.14,324.8,3.3186,2.3638,2.365,3.1447,2.2951,0.546,0.0699
13,5,59,194,B0001U6B,1,0,0,0,0,0,0.3172,0.3254,446.31,324.12,3.3014,2.3601,2.3612,3.128,2.2898,0.5451,0.0714
14,5,38,195,A0001U6B,1,0,0,0,0,0,0.3154,0.3204,444.58,324.17,3.2824,2.3658,2.367,3.1141,2.2951,0.547,0.0719
15,5,250,196,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6202,0
16,5,80,197,C0001U6B,1,0,0,0,0,0,0.3227,0.3369,447.26,331.01,3.2362,2.3514,2.3527,3.0717,2.2808,0.5506,0.0719
17,5,80,198,C0001U6B,1,0,0,0,0,0,0.3207,0.3314,446.25,328.23,3.2914,2.36,2.3612,3.1206,2.2918,0.5488,0.0694
18,5,59,199,B0001U6B,1,0,0,0,0,0,0.3161,0.3217,444.77,323.85,3.2919,2.3675,2.3685,3.1212,2.2976,0.5488,0.071
19,5,59,200,B0001U6B,1,0,0,0,0,0,0.318,0.3269,446.57,323.12,3.2999,2.3598,2.3611,3.1266,2.2901,0.547,0.071
20,5,59,201,B0001U6B,1,0,0,0,0,0,0.3189,0.3284,446.26,324.57,3.3025,2.3536,2.355,3.1304,2.2826,0.5479,0.0723
21,5,59,202,B0001U6B,1,0,0,0,0,0,0.3187,0.3277,446.29,323.35,3.3049,2.3615,2.3627,3.1323,2.2924,0.547,0.0703
22,5,59,203,B0001U6B,1,0,0,0,0,0,0.3184,0.3281,447.05,325.43,3.2985,2.3563,2.3576,3.1261,2.2872,0.547,0.0703
23,5,59,204,B0001U6B,1,0,0,0,0,0,0.3179,0.3268,446.61,324.89,3.2968,2.3588,2.36,3.1238,2.2881,0.546,0.0719
24,5,59,205,B0001U6B,1,0,0,0,0,0,0.3199,0.3311,447.31,327.15,3.3008,2.3557,2.3571,3.1271,2.2861,0.547,0.071
25,5,59,206,B0001U6B,1,0,0,0,0,0,0.3202,0.3311,446.65,326.12,3.3003,2.3589,2.3601,3.1289,2.2919,0.5497,0.0682
26,5,250,207,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.622,0
27,5,59,208,B0001U6B,1,0,0,0,0,0,0.3177,0.3268,447.05,323.61,3.2992,2.3572,2.3585,3.1261,2.2884,0.5479,0.07
28,5,59,209,B0001U6B,1,0,0,0,0,0,0.3185,0.3286,447.4,323.69,3.2988,2.3547,2.3559,3.1253,2.2849,0.546,0.071
29,5,80,210,C0001U6B,1,0,0,0,0,0,0.3214,0.3333,446.3,333.64,3.2437,2.3569,2.3583,3.0788,2.2857,0.5497,0.0726
30,5,80,211,C0001U6B,1,0,0,0,0,0,0.3208,0.3309,445.37,331.74,3.2423,2.3612,2.3624,3.0786,2.2915,0.5515,0.071
31,5,80,212,C0001U6B,1,0,0,0,0,0,0.3212,0.333,446.34,332.92,3.2389,2.3551,2.3563,3.0751,2.2851,0.5515,0.0713
32,5,59,213,B0001U6B,1,0,0,0,0,0,0.3183,0.3265,445.15,330.85,3.2472,2.3624,2.3637,3.0824,2.295,0.5506,0.0687
33,5,59,214,B0001U6B,1,0,0,0,0,0,0.318,0.3252,445.07,325.96,3.2844,2.3646,2.3656,3.1146,2.2938,0.546,0.0719
34,5,59,215,B0001U6B,1,0,0,0,0,0,0.3193,0.3292,446.5,327.13,3.2932,2.3605,2.3617,3.1225,2.293,0.5515,0.0687
35,5,59,216,B0001U6B,1,0,0,0,0,0,0.3166,0.3235,445.77,329.5,3.2416,2.3594,2.3608,3.078,2.2901,0.5515,0.0707
0,6,59,217,B0001U6B,1,0,0,0,0,0,0.3181,0.3256,444.95,325.06,3.2848,2.3646,2.3658,3.1145,2.2951,0.546,0.0707
1,6,59,218,B0001U6B,1,0,0,0,0,0,0.3178,0.3257,445.71,324.39,3.2915,2.3624,2.3635,3.1215,2.2936,0.5479,0.0699
2,6,59,219,B0001U6B,1,0,0,0,0,0,0.3174,0.3252,445.68,329.21,3.2403,2.3598,2.3611,3.0761,2.2884,0.5506,0.0726
3,6,80,220,C0001U6B,1,0,0,0,0,0,0.3211,0.3341,447.33,332.54,3.2385,2.3502,2.3514,3.0744,2.2809,0.5515,0.0705
4,6,80,221,C0001U6B,1,0,0,0,0,0,0.3206,0.3307,445.4,329.92,3.2455,2.3615,2.3627,3.0809,2.2898,0.5506,0.0729
5,6,56,222,B0001U5B,1,0,0,0,0,0,0.3186,0.3254,444.32,318.03,3.3058,2.3733,2.3743,3.1309,2.3006,0.546,0.0737
6,6,77,223,C0001U5B,1,0,0,0,0,0,0.323,0.3349,445.86,317.37,3.3007,2.3637,2.3649,3.1251,2.2912,0.5451,0.0737
7,6,250,224,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6229,0
8,6,80,225,C0001U6B,1,0,0,0,0,0,0.3215,0.3337,446.98,330.97,3.3175,2.3525,2.3504,3.1423,2.2832,0.5515,0.0671
9,6,59,226,B0001U6B,1,0,0,0,0,0,0.3204,0.3307,446.06,330.22,3.3268,2.3572,2.3551,3.1506,2.2877,0.5497,0.0674
10,6,59,227,B0001U6B,1,0,0,0,0,0,0.3186,0.3281,446.36,329.17,3.3131,2.3516,2.3493,3.1374,2.2793,0.5497,0.07
11,6,59,228,B0001U6B,1,0,0,0,0,0,0.3166,0.3218,443.99,325.28,3.3055,2.3562,2.3539,3.1336,2.2846,0.5515,0.0693
12,6,59,229,B0001U6B,1,0,0,0,0,0,0.3189,0.3286,446.52,329.47,3.3115,2.3495,2.3475,3.1375,2.2794,0.5506,0.0681
13,6,253,230,NotG-Bin,3,0,0,0,0,1,0.3217,0.3337,446.36,333.87,3.2941,2.3641,2.3611,3.12,2.2961,10.019,0.065
14,6,59,231,B0001U6B,1,0,0,0,0,0,0.3204,0.3292,444.68,330.09,3.2911,2.3661,2.3623,3.1175,2.2958,0.5488,0.0665
15,6,80,232,C0001U6B,1,0,0,0,0,0,0.3211,0.3316,445.72,331.81,3.2789,2.3663,2.3634,3.1078,2.2983,0.5525,0.065
16,6,59,233,B0001U6B,1,0,0,0,0,0,0.3161,0.3215,444.67,326.32,3.2963,2.3655,2.3615,3.1229,2.2967,0.5506,0.0649
17,6,59,234,B0001U6B,1,0,0,0,0,0,0.3171,0.325,446.2,323.56,3.2621,2.3609,2.358,3.0932,2.2941,0.5506,0.0639
18,6,59,235,B0001U6B,1,0,0,0,0,0,0.3197,0.3304,446.28,334.75,3.2971,2.3652,2.3623,3.1231,2.2983,0.5515,0.0639
19,6,38,236,A0001U6B,1,0,0,0,0,0,0.3157,0.3213,444.89,328.4,3.2861,2.3667,2.363,3.1143,2.2987,0.5506,0.0644
20,6,59,237,B0001U6B,1,0,0,0,0,0,0.3196,0.3305,447.07,330.86,3.2699,2.3571,2.3537,3.0965,2.2852,0.546,0.0685
21,6,80,238,C0001U6B,1,0,0,0,0,0,0.3207,0.3325,447.08,332.63,3.2673,2.3585,2.3554,3.0969,2.2915,0.5534,0.0639
22,6,59,239,B0001U6B,1,0,0,0,0,0,0.3192,0.3285,446.13,324.86,3.2777,2.3579,2.3528,3.1037,2.2858,0.5479,0.067
23,6,59,240,B0001U6B,1,0,0,0,0,0,0.3196,0.3297,446.56,324.91,3.2573,2.3565,2.3531,3.0867,2.2864,0.5488,0.0667
24,6,59,241,B0001U6B,1,0,0,0,0,0,0.3192,0.3299,447.19,330.59,3.2691,2.3554,2.3521,3.0953,2.2811,0.5433,0.071
25,6,59,242,B0001U6B,1,0,0,0,0,0,0.3165,0.324,446.36,325.61,3.2609,2.3591,2.356,3.0899,2.2895,0.5479,0.0665
26,6,59,243,B0001U6B,1,0,0,0,0,0,0.3198,0.33,446.05,328.81,3.2781,2.362,2.3591,3.1061,2.2922,0.5506,0.0668
27,6,80,244,C0001U6B,1,0,0,0,0,0,0.3258,0.3414,446.81,333.8,3.2797,2.3591,2.3559,3.1039,2.2855,0.5442,0.0703
28,6,80,245,C0001U6B,1,0,0,0,0,0,0.3235,0.3364,445.99,331.31,3.2765,2.3611,2.358,3.1039,2.289,0.547,0.069
29,6,59,246,B0001U6B,1,0,0,0,0,0,0.3188,0.3263,444.45,327.27,3.292,2.3696,2.3664,3.1183,2.2993,0.5506,0.0671
30,6,59,247,B0001U6B,1,0,0,0,0,0,0.3187,0.3277,446.06,328.52,3.266,2.3627,2.3605,3.0957,2.2942,0.5488,0.0662
31,6,59,248,B0001U6B,1,0,0,0,0,0,0.3199,0.3312,447.16,331.02,3.268,2.3562,2.353,3.0965,2.2864,0.5488,0.0665
32,6,80,249,C0001U6B,1,0,0,0,0,0,0.3227,0.335,446.1,331.77,3.2611,2.3603,2.3577,3.0918,2.2929,0.5497,0.0649
33,6,80,250,C0001U6B,1,0,0,0,0,0,0.3224,0.3338,445.93,324.24,3.2874,2.3571,2.3516,3.1123,2.2849,0.547,0.0667
34,6,80,251,C0001U6B,1,0,0,0,0,0,0.322,0.335,447.04,332.89,3.2636,2.3563,2.3533,3.0944,2.29,0.5525,0.0633
35,6,80,252,C0001U6B,1,0,0,0,0,0,0.3209,0.3314,446.12,325.54,3.2765,2.3565,2.3514,3.1046,2.2874,0.5497,0.0641
0,7,80,253,C0001U6B,1,0,0,0,0,0,0.324,0.3348,444.19,327.37,3.3028,2.3727,2.3739,3.1305,2.3037,0.5488,0.0702
1,7,80,254,C0001U6B,1,0,0,0,0,0,0.3259,0.3392,445.12,326.85,3.3019,2.3679,2.3692,3.1295,2.2996,0.5497,0.0696
2,7,101,255,D0001U6B,1,0,0,0,0,0,0.3325,0.3516,445.93,331.51,3.2945,2.3632,2.3644,3.1226,2.2935,0.5497,0.071
3,7,59,256,B0001U6B,1,0,0,0,0,0,0.3182,0.3259,444.77,326.36,3.2954,2.369,2.3702,3.1256,2.3017,0.5534,0.0685
4,7,59,257,B0001U6B,1,0,0,0,0,0,0.3186,0.3265,444.89,327.46,3.2878,2.3673,2.3684,3.1196,2.2999,0.5525,0.0685
5,7,59,258,B0001U6B,1,0,0,0,0,0,0.32,0.3305,446.47,326.93,3.302,2.3598,2.3611,3.1291,2.2909,0.5479,0.0702
6,7,59,259,B0001U6B,1,0,0,0,0,0,0.3196,0.3296,446.21,326.5,3.3038,2.3586,2.3598,3.1315,2.2892,0.547,0.0707
7,7,59,260,B0001U6B,1,0,0,0,0,0,0.3182,0.3276,447.01,324.11,3.2991,2.3582,2.3594,3.1264,2.2895,0.5479,0.0699
8,7,250,261,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6211,0
9,7,245,262,IV-side,2,0,0,0,0,0,0.3183,0.3273,446.38,127.13,3.3003,2.3612,2.3623,3.1253,2.2909,0.547,0.0714
10,7,80,263,C0001U6B,1,0,0,0,0,0,0.3211,0.3317,446.14,326.7,3.2988,2.3615,2.3627,3.1262,2.2918,0.5488,0.071
11,7,59,264,B0001U6B,1,0,0,0,0,0,0.3196,0.3288,446.13,324.7,3.304,2.3612,2.3624,3.1305,2.2919,0.547,0.0705
12,7,59,265,B0001U6B,1,0,0,0,0,0,0.32,0.331,447.12,325.84,3.2976,2.3557,2.3569,3.1224,2.2828,0.5424,0.0742
13,7,59,266,B0001U6B,1,0,0,0,0,0,0.32,0.3309,447.11,324.67,3.299,2.3566,2.3579,3.1255,2.2866,0.547,0.0713
14,7,59,267,B0001U6B,1,0,0,0,0,0,0.3199,0.3311,447.51,323.79,3.3003,2.3545,2.3557,3.1276,2.2861,0.5479,0.0696
15,7,244,268,CIE-side,2,0,0,0,0,0,0,0,0,0,2.6364,2.3643,2.3646,2.4659,2.3643,0.6211,0.0003
16,7,59,269,B0001U6B,1,0,0,0,0,0,0.3197,0.3308,446.7,332.29,3.2411,2.355,2.3562,3.0769,2.2854,0.5515,0.0708
17,7,59,270,B0001U6B,1,0,0,0,0,0,0.3166,0.3247,446.32,328.16,3.2382,2.3556,2.3566,3.0741,2.2838,0.5497,0.0728
18,7,80,271,C0001U6B,1,0,0,0,0,0,0.3213,0.3332,446.13,331.39,3.2425,2.3585,2.3597,3.078,2.2895,0.5534,0.0702
19,7,59,272,B0001U6B,1,0,0,0,0,0,0.3204,0.33,445.46,325.47,3.291,2.3632,2.3644,3.1189,2.2901,0.5442,0.0743
20,7,80,273,C0001U6B,1,0,0,0,0,0,0.3236,0.3359,445.87,323.81,3.2885,2.3608,2.362,3.1186,2.2918,0.5479,0.0702
21,7,59,274,B0001U6B,1,0,0,0,0,0,0.3193,0.3274,444.3,330.15,3.2267,2.3632,2.3644,3.0645,2.291,0.5506,0.0734
22,7,59,275,B0001U6B,1,0,0,0,0,0,0.3201,0.3314,446.68,327.44,3.2368,2.3542,2.3543,3.0722,2.2814,0.5488,0.0729
23,7,59,276,B0001U6B,1,0,0,0,0,0,0.3205,0.3304,445.15,329.64,3.2403,2.3626,2.3638,3.0764,2.2913,0.5497,0.0725
24,7,80,277,C0001U6B,1,0,0,0,0,0,0.3211,0.3313,444.68,331.06,3.2453,2.3646,2.3658,3.0805,2.2918,0.5488,0.074
25,7,59,278,B0001U6B,1,0,0,0,0,0,0.3185,0.326,444.61,320.98,3.3014,2.3696,2.3707,3.1287,2.2997,0.546,0.071
26,7,77,279,C0001U5B,1,0,0,0,0,0,0.3228,0.3342,445.78,311.45,3.3019,2.3655,2.3667,3.1273,2.2953,0.5488,0.0714
